participation,task,trial,stim1_name,stim2_name,stim3_name,choice,response_time,catch_trial_flag,token,survey_code
irresistible-jaguar,set2,14,124,105,210,124,9.491,False,p12,9890.0
irresistible-jaguar,set2,15,39,22,68,68,3.735,False,p12,9890.0
irresistible-jaguar,set2,16,52,72,187,72,4.957,False,p12,9890.0
irresistible-jaguar,set2,17,224,141,227,227,3.993,False,p12,9890.0
irresistible-jaguar,set2,18,3,44,159,3,8.4,False,p12,9890.0
irresistible-jaguar,set2,19,39,77,222,77,38.341,False,p12,9890.0
irresistible-jaguar,set2,20,29,95,85,29,9.316,False,p12,9890.0
irresistible-jaguar,set3,0,99,99,145,145,4.018,False,p12,9890.0
irresistible-jaguar,set3,1,209,161,204,204,7.149,False,p12,9890.0
irresistible-jaguar,set3,2,99,28,126,126,4.942,False,p12,9890.0
irresistible-jaguar,set3,3,119,88,80,119,3.899,False,p12,9890.0
irresistible-jaguar,set3,4,136,96,64,136,3.112,False,p12,9890.0
irresistible-jaguar,set3,5,137,202,80,137,4.318,False,p12,9890.0
irresistible-jaguar,set3,6,186,47,237,237,6.865,False,p12,9890.0
irresistible-jaguar,set3,7,50,4,63,63,4.424,False,p12,9890.0
irresistible-jaguar,set3,8,99,238,110,110,3.232,False,p12,9890.0
irresistible-jaguar,set3,9,142,193,140,193,4.616,False,p12,9890.0
irresistible-jaguar,set3,10,185,75,10,10,2.764,False,p12,9890.0
irresistible-jaguar,set3,11,204,230,137,230,10.942,False,p12,9890.0
irresistible-jaguar,set3,12,141,94,230,230,3.249,False,p12,9890.0
irresistible-jaguar,set3,13,113,205,74,74,2.732,False,p12,9890.0
irresistible-jaguar,set3,14,49,67,156,156,6.998,False,p12,9890.0
irresistible-jaguar,set3,15,226,51,167,51,3.976,False,p12,9890.0
irresistible-jaguar,set3,16,88,176,145,88,4.831,False,p12,9890.0
irresistible-jaguar,set3,17,130,223,53,53,3.789,False,p12,9890.0
irresistible-jaguar,set3,18,184,32,4,184,5.749,False,p12,9890.0
irresistible-jaguar,set3,19,224,93,41,93,9.815,False,p12,9890.0
irresistible-jaguar,set3,20,158,108,159,159,6.006,False,p12,9890.0
irresistible-jaguar,set4,0,79,3,226,3,3.376,False,p12,9890.0
irresistible-jaguar,set4,1,68,80,44,44,6.556,False,p12,9890.0
irresistible-jaguar,set4,2,153,37,35,35,5.283,False,p12,9890.0
irresistible-jaguar,set4,3,191,34,6,191,14.135,False,p12,9890.0
irresistible-jaguar,set4,4,138,215,40,215,3.655,False,p12,9890.0
irresistible-jaguar,set4,5,142,127,15,15,3.158,False,p12,9890.0
irresistible-jaguar,set4,6,57,45,24,57,6.883,False,p12,9890.0
irresistible-jaguar,set4,7,27,33,77,27,3.299,False,p12,9890.0
irresistible-jaguar,set4,8,214,219,147,147,9.103,False,p12,9890.0
irresistible-jaguar,set4,9,205,61,83,61,3.043,False,p12,9890.0
irresistible-jaguar,set4,10,184,116,72,116,6.258,False,p12,9890.0
irresistible-jaguar,set4,11,49,25,73,73,6.393,False,p12,9890.0
irresistible-jaguar,set4,12,245,152,169,152,2.574,False,p12,9890.0
irresistible-jaguar,set4,13,93,130,192,130,5.282,False,p12,9890.0
irresistible-jaguar,set4,14,6,168,234,168,4.722,False,p12,9890.0
irresistible-jaguar,set4,15,200,122,126,126,4.972,False,p12,9890.0
irresistible-jaguar,set4,16,200,206,164,164,4.692,False,p12,9890.0
irresistible-jaguar,set4,17,241,155,227,241,3.9,False,p12,9890.0
irresistible-jaguar,set4,18,200,200,164,164,3.159,False,p12,9890.0
irresistible-jaguar,set4,19,162,29,215,29,5.898,False,p12,9890.0
irresistible-jaguar,set4,20,21,60,178,60,5.896,False,p12,9890.0
irresistible-jaguar,set5,0,122,26,85,122,5.866,False,p12,9890.0
irresistible-jaguar,set5,1,131,103,145,103,4.318,False,p12,9890.0
irresistible-jaguar,set5,2,226,112,139,226,3.305,False,p12,9890.0
irresistible-jaguar,set5,3,144,39,10,10,3.658,False,p12,9890.0
irresistible-jaguar,set5,4,114,116,233,116,5.735,False,p12,9890.0
irresistible-jaguar,set5,5,128,180,163,163,3.066,False,p12,9890.0
irresistible-jaguar,set5,6,51,223,232,223,3.733,False,p12,9890.0
irresistible-jaguar,set5,7,124,103,241,103,4.757,False,p12,9890.0
irresistible-jaguar,set5,8,10,153,113,153,2.897,False,p12,9890.0
irresistible-jaguar,set5,9,156,181,110,181,12.101,False,p12,9890.0
irresistible-jaguar,set5,10,236,99,42,99,4.839,False,p12,9890.0
irresistible-jaguar,set5,11,103,207,19,103,4.618,False,p12,9890.0
irresistible-jaguar,set5,12,74,15,190,15,7.123,False,p12,9890.0
irresistible-jaguar,set5,13,100,238,66,66,5.208,False,p12,9890.0
irresistible-jaguar,set5,14,202,247,40,247,8.259,False,p12,9890.0
irresistible-jaguar,set5,15,156,9,58,156,4.847,False,p12,9890.0
irresistible-jaguar,set5,16,154,2,57,2,6.283,False,p12,9890.0
irresistible-jaguar,set5,17,132,142,106,106,6.014,False,p12,9890.0
irresistible-jaguar,set5,18,49,49,57,57,2.934,False,p12,9890.0
irresistible-jaguar,set5,19,249,37,197,249,5.157,False,p12,9890.0
irresistible-jaguar,set5,20,49,96,97,96,7.524,False,p12,9890.0
irresistible-jaguar,set6,0,149,96,56,149,17.429,False,p12,9890.0
irresistible-jaguar,set6,1,76,38,117,76,4.289,False,p12,9890.0
irresistible-jaguar,set6,2,195,39,104,39,6.724,False,p12,9890.0
irresistible-jaguar,set6,3,118,140,193,140,5.001,False,p12,9890.0
irresistible-jaguar,set6,4,53,22,66,53,4.616,False,p12,9890.0
irresistible-jaguar,set6,5,171,41,157,171,4.591,False,p12,9890.0
irresistible-jaguar,set6,6,102,99,73,73,11.826,False,p12,9890.0
irresistible-jaguar,set6,7,65,189,67,67,4.457,False,p12,9890.0
irresistible-jaguar,set6,8,84,48,72,84,8.1,False,p12,9890.0
irresistible-jaguar,set6,9,115,154,142,154,3.955,False,p12,9890.0
irresistible-jaguar,set6,10,128,109,142,128,9.809,False,p12,9890.0
irresistible-jaguar,set6,11,118,232,16,118,4.931,False,p12,9890.0
irresistible-jaguar,set6,12,120,140,40,120,4.442,False,p12,9890.0
irresistible-jaguar,set6,13,56,150,211,211,6.891,False,p12,9890.0
irresistible-jaguar,set6,14,141,39,178,141,5.384,False,p12,9890.0
irresistible-jaguar,set6,15,146,247,160,146,5.433,False,p12,9890.0
irresistible-jaguar,set6,16,105,37,200,105,4.981,False,p12,9890.0
irresistible-jaguar,set6,17,124,20,0,124,4.698,False,p12,9890.0
irresistible-jaguar,set6,18,11,222,245,222,3.941,False,p12,9890.0
irresistible-jaguar,set6,19,167,147,70,70,3.532,False,p12,9890.0
irresistible-jaguar,set6,20,118,118,16,16,2.826,False,p12,9890.0
irresistible-jaguar,set7,0,248,218,161,218,5.054,False,p12,9890.0
irresistible-jaguar,set7,1,216,230,154,230,3.334,False,p12,9890.0
irresistible-jaguar,set7,2,96,131,76,131,9.408,False,p12,9890.0
irresistible-jaguar,set7,3,32,231,39,231,4.03,False,p12,9890.0
irresistible-jaguar,set7,4,58,144,37,37,5.007,False,p12,9890.0
irresistible-jaguar,set7,5,208,5,215,215,4.166,False,p12,9890.0
irresistible-jaguar,set7,6,237,16,17,237,3.317,False,p12,9890.0
irresistible-jaguar,set7,7,177,177,215,215,3.326,False,p12,9890.0
irresistible-jaguar,set7,8,44,249,190,44,5.548,False,p12,9890.0
irresistible-jaguar,set7,9,184,188,71,184,6.393,False,p12,9890.0
irresistible-jaguar,set7,10,156,146,221,146,5.248,False,p12,9890.0
irresistible-jaguar,set7,11,129,12,221,129,6.306,False,p12,9890.0
irresistible-jaguar,set7,12,74,244,58,74,6.352,False,p12,9890.0
irresistible-jaguar,set7,13,177,157,198,177,3.93,False,p12,9890.0
irresistible-jaguar,set7,14,201,113,79,113,8.759,False,p12,9890.0
irresistible-jaguar,set7,15,41,194,15,41,3.974,False,p12,9890.0
irresistible-jaguar,set7,16,216,182,129,182,3.848,False,p12,9890.0
irresistible-jaguar,set7,17,104,149,142,149,5.599,False,p12,9890.0
irresistible-jaguar,set7,18,36,65,21,65,7.133,False,p12,9890.0
irresistible-jaguar,set7,19,239,123,171,239,4.165,False,p12,9890.0
irresistible-jaguar,set7,20,45,194,14,45,4.855,False,p12,9890.0
irresistible-jaguar,set8,0,26,207,135,135,4.921,False,p12,9890.0
irresistible-jaguar,set8,1,174,212,233,212,4.366,False,p12,9890.0
irresistible-jaguar,set8,2,26,197,158,197,5.605,False,p12,9890.0
irresistible-jaguar,set8,3,178,119,70,119,3.841,False,p12,9890.0
irresistible-jaguar,set8,4,72,143,150,72,6.401,False,p12,9890.0
irresistible-jaguar,set8,5,223,55,58,58,3.908,False,p12,9890.0
irresistible-jaguar,set8,6,212,215,207,212,3.533,False,p12,9890.0
irresistible-jaguar,set8,7,147,247,126,147,8.948,False,p12,9890.0
irresistible-jaguar,set8,8,0,120,74,0,2.982,False,p12,9890.0
irresistible-jaguar,set8,9,165,56,141,56,2.516,False,p12,9890.0
irresistible-jaguar,set8,10,179,155,229,155,3.058,False,p12,9890.0
irresistible-jaguar,set8,11,110,110,25,25,2.558,False,p12,9890.0
irresistible-jaguar,set8,12,210,33,25,25,5.142,False,p12,9890.0
irresistible-jaguar,set8,13,140,28,202,140,3.755,False,p12,9890.0
irresistible-jaguar,set8,14,205,109,71,109,3.757,False,p12,9890.0
irresistible-jaguar,set8,15,235,111,92,92,4.593,False,p12,9890.0
irresistible-jaguar,set8,16,110,35,25,25,4.931,False,p12,9890.0
irresistible-jaguar,set8,17,99,54,195,54,5.357,False,p12,9890.0
irresistible-jaguar,set8,18,144,81,70,81,4.301,False,p12,9890.0
irresistible-jaguar,set8,19,231,107,200,107,5.99,False,p12,9890.0
irresistible-jaguar,set8,20,163,177,96,177,3.507,False,p12,9890.0
irresistible-jaguar,set9,0,40,53,218,218,9.565,False,p12,9890.0
irresistible-jaguar,set9,1,173,35,54,35,3.466,False,p12,9890.0
irresistible-jaguar,set9,2,215,117,26,215,4.248,False,p12,9890.0
irresistible-jaguar,set9,3,11,122,22,122,6.674,False,p12,9890.0
irresistible-jaguar,set9,4,106,155,83,155,10.619,False,p12,9890.0
irresistible-jaguar,set9,5,79,60,54,60,4.8,False,p12,9890.0
irresistible-jaguar,set9,6,191,72,31,191,4.658,False,p12,9890.0
irresistible-jaguar,set9,7,149,110,131,149,11.317,False,p12,9890.0
irresistible-jaguar,set9,8,216,221,15,216,5.223,False,p12,9890.0
irresistible-jaguar,set9,9,123,73,26,26,5.356,False,p12,9890.0
irresistible-jaguar,set9,10,19,233,108,19,4.507,False,p12,9890.0
irresistible-jaguar,set9,11,245,183,216,245,4.093,False,p12,9890.0
irresistible-jaguar,set9,12,104,106,48,48,3.449,False,p12,9890.0
irresistible-jaguar,set9,13,49,49,83,83,2.523,False,p12,9890.0
irresistible-jaguar,set9,14,152,191,24,191,5.517,False,p12,9890.0
irresistible-jaguar,set9,15,191,47,183,47,6.78,False,p12,9890.0
irresistible-jaguar,set9,16,75,154,217,75,3.267,False,p12,9890.0
irresistible-jaguar,set9,17,139,15,236,139,5.615,False,p12,9890.0
irresistible-jaguar,set9,18,59,116,145,59,4.774,False,p12,9890.0
irresistible-jaguar,set9,19,49,17,164,49,6.233,False,p12,9890.0
irresistible-jaguar,set9,20,82,90,193,193,4.349,False,p12,9890.0
irresistible-jaguar,set10,0,35,171,160,35,3.583,False,p12,9890.0
irresistible-jaguar,set10,1,131,150,213,131,5.158,False,p12,9890.0
irresistible-jaguar,set10,2,222,242,235,235,4.707,False,p12,9890.0
irresistible-jaguar,set10,3,63,18,107,107,3.059,False,p12,9890.0
irresistible-jaguar,set10,4,149,8,212,149,4.714,False,p12,9890.0
irresistible-jaguar,set10,5,227,46,33,227,3.791,False,p12,9890.0
irresistible-jaguar,set10,6,33,30,11,33,3.102,False,p12,9890.0
irresistible-jaguar,set10,7,97,158,191,191,6.123,False,p12,9890.0
irresistible-jaguar,set10,8,126,201,248,248,3.702,False,p12,9890.0
irresistible-jaguar,set10,9,138,181,52,52,5.531,False,p12,9890.0
irresistible-jaguar,set10,10,109,195,48,109,5.951,False,p12,9890.0
irresistible-jaguar,set10,11,84,204,82,204,5.699,False,p12,9890.0
irresistible-jaguar,set10,12,23,179,99,179,4.484,False,p12,9890.0
irresistible-jaguar,set10,13,184,116,169,116,6.755,False,p12,9890.0
irresistible-jaguar,set10,14,189,212,249,249,3.992,False,p12,9890.0
irresistible-jaguar,set10,15,171,48,183,183,8.14,False,p12,9890.0
irresistible-jaguar,set10,16,54,21,150,54,5.756,False,p12,9890.0
irresistible-jaguar,set10,17,181,176,220,220,4.268,False,p12,9890.0
irresistible-jaguar,set10,18,214,200,103,200,3.841,False,p12,9890.0
irresistible-jaguar,set10,19,31,136,132,136,8.464,False,p12,9890.0
irresistible-jaguar,set10,20,131,131,107,107,3.009,False,p12,9890.0
irresistible-jaguar,set11,0,186,140,108,186,6.905,False,p12,9890.0
irresistible-jaguar,set11,1,158,49,29,158,4.124,False,p12,9890.0
irresistible-jaguar,set11,2,8,75,93,93,4.542,False,p12,9890.0
irresistible-jaguar,set11,3,198,53,97,198,3.456,False,p12,9890.0
irresistible-jaguar,set11,4,227,97,119,97,3.483,False,p12,9890.0
irresistible-jaguar,set11,5,67,177,31,67,4.234,False,p12,9890.0
irresistible-jaguar,set11,6,126,219,0,219,3.94,False,p12,9890.0
irresistible-jaguar,set11,7,115,43,91,115,2.859,False,p12,9890.0
irresistible-jaguar,set11,8,118,207,235,207,3.19,False,p12,9890.0
irresistible-jaguar,set11,9,159,164,19,164,2.682,False,p12,9890.0
irresistible-jaguar,set11,10,233,35,178,35,2.681,False,p12,9890.0
irresistible-jaguar,set11,11,9,92,37,37,4.534,False,p12,9890.0
irresistible-jaguar,set11,12,53,237,132,237,3.215,False,p12,9890.0
irresistible-jaguar,set11,13,126,126,119,119,3.132,False,p12,9890.0
irresistible-jaguar,set11,14,142,241,97,241,4.708,False,p12,9890.0
irresistible-jaguar,set11,15,199,109,217,217,5.776,False,p12,9890.0
irresistible-jaguar,set11,16,235,193,170,193,3.04,False,p12,9890.0
irresistible-jaguar,set11,17,98,5,3,3,3.393,False,p12,9890.0
irresistible-jaguar,set11,18,156,216,188,216,5.489,False,p12,9890.0
irresistible-jaguar,set11,19,208,225,43,43,10.157,False,p12,9890.0
irresistible-jaguar,set11,20,156,56,196,156,7.542,False,p12,9890.0
vague-mastiff,set1,0,114,12,186,186,3.963,False,p13,9787.0
vague-mastiff,set1,1,124,238,102,102,4.479,False,p13,9787.0
vague-mastiff,set1,2,120,229,221,221,55.249,False,p13,9787.0
vague-mastiff,set1,3,172,74,46,46,10.211,False,p13,9787.0
vague-mastiff,set1,4,20,101,15,15,9.208,False,p13,9787.0
vague-mastiff,set1,5,208,46,20,46,10.614,False,p13,9787.0
vague-mastiff,set1,6,183,16,50,50,7.931,False,p13,9787.0
vague-mastiff,set1,7,30,49,152,152,4.749,False,p13,9787.0
vague-mastiff,set1,8,124,124,157,157,5.365,False,p13,9787.0
vague-mastiff,set1,9,57,169,88,88,7.532,False,p13,9787.0
vague-mastiff,set1,10,51,42,210,42,6.15,False,p13,9787.0
vague-mastiff,set1,11,18,224,238,18,9.753,False,p13,9787.0
vague-mastiff,set1,12,227,114,129,129,12.849,False,p13,9787.0
vague-mastiff,set1,13,12,37,157,157,10.382,False,p13,9787.0
vague-mastiff,set1,14,94,15,188,188,5.738,False,p13,9787.0
vague-mastiff,set1,15,139,226,37,139,27.813,False,p13,9787.0
vague-mastiff,set1,16,103,224,16,103,9.866,False,p13,9787.0
vague-mastiff,set1,17,117,221,98,98,6.53,False,p13,9787.0
vague-mastiff,set1,18,208,233,10,10,2.683,False,p13,9787.0
vague-mastiff,set1,19,226,182,41,182,5.031,False,p13,9787.0
vague-mastiff,set1,20,51,45,209,45,5.967,False,p13,9787.0
vague-mastiff,set2,0,1,249,152,249,5.769,False,p13,9787.0
vague-mastiff,set2,1,29,213,209,213,2.872,False,p13,9787.0
vague-mastiff,set2,2,161,217,136,136,2.579,False,p13,9787.0
vague-mastiff,set2,3,57,62,23,62,8.618,False,p13,9787.0
vague-mastiff,set2,4,139,4,130,4,3.243,False,p13,9787.0
vague-mastiff,set2,5,153,206,114,114,4.75,False,p13,9787.0
vague-mastiff,set2,6,141,69,202,141,6.77,False,p13,9787.0
vague-mastiff,set2,7,102,63,7,7,5.694,False,p13,9787.0
vague-mastiff,set2,8,11,11,227,227,2.751,False,p13,9787.0
vague-mastiff,set2,9,129,176,94,176,4.078,False,p13,9787.0
vague-mastiff,set2,10,24,71,229,24,5.981,False,p13,9787.0
vague-mastiff,set2,11,210,232,9,9,7.549,False,p13,9787.0
vague-mastiff,set2,12,14,225,113,14,5.09,False,p13,9787.0
vague-mastiff,set2,13,47,62,52,62,4.908,False,p13,9787.0
vague-mastiff,set2,14,231,85,127,127,8.372,False,p13,9787.0
vague-mastiff,set2,15,212,95,201,95,6.175,False,p13,9787.0
vague-mastiff,set2,16,50,96,227,50,5.625,False,p13,9787.0
vague-mastiff,set2,17,11,249,136,136,5.788,False,p13,9787.0
vague-mastiff,set2,18,31,106,217,31,8.925,False,p13,9787.0
vague-mastiff,set2,19,132,180,169,132,4.614,False,p13,9787.0
vague-mastiff,set2,20,11,147,200,200,3.658,False,p13,9787.0
vague-mastiff,set3,0,128,200,38,128,3.84,False,p13,9787.0
vague-mastiff,set3,1,35,238,247,238,7.722,False,p13,9787.0
vague-mastiff,set3,2,145,96,213,145,32.772,False,p13,9787.0
vague-mastiff,set3,3,239,206,232,232,15.473,False,p13,9787.0
vague-mastiff,set3,4,11,110,230,110,3.495,False,p13,9787.0
vague-mastiff,set3,5,23,150,142,23,5.324,False,p13,9787.0
vague-mastiff,set3,6,186,29,222,222,2.403,False,p13,9787.0
vague-mastiff,set3,7,92,88,138,92,7.305,False,p13,9787.0
vague-mastiff,set3,8,190,114,198,114,69.405,False,p13,9787.0
vague-mastiff,set3,9,75,75,174,174,2.922,False,p13,9787.0
vague-mastiff,set3,10,81,2,76,76,3.994,False,p13,9787.0
vague-mastiff,set3,11,208,138,101,101,6.831,False,p13,9787.0
vague-mastiff,set3,12,132,226,197,197,6.721,False,p13,9787.0
vague-mastiff,set3,13,75,59,160,160,4.308,False,p13,9787.0
vague-mastiff,set3,14,26,113,27,27,28.938,False,p13,9787.0
vague-mastiff,set3,15,1,171,174,171,4.231,False,p13,9787.0
vague-mastiff,set3,16,214,4,195,4,3.947,False,p13,9787.0
vague-mastiff,set3,17,214,157,102,157,41.108,False,p13,9787.0
vague-mastiff,set3,18,158,36,53,158,4.871,False,p13,9787.0
vague-mastiff,set3,19,172,50,133,172,4.774,False,p13,9787.0
vague-mastiff,set3,20,146,244,225,146,2.784,False,p13,9787.0
vague-mastiff,set4,0,186,107,21,21,4.23,False,p13,9787.0
vague-mastiff,set4,1,59,59,21,21,2.685,False,p13,9787.0
vague-mastiff,set4,2,124,65,81,124,2.941,False,p13,9787.0
vague-mastiff,set4,3,20,182,126,182,7.94,False,p13,9787.0
vague-mastiff,set4,4,171,30,12,12,4.27,False,p13,9787.0
vague-mastiff,set4,5,198,127,67,198,4.619,False,p13,9787.0
vague-mastiff,set4,6,113,19,58,58,6.367,False,p13,9787.0
vague-mastiff,set4,7,59,17,42,59,3.602,False,p13,9787.0
vague-mastiff,set4,8,98,12,120,12,7.177,False,p13,9787.0
vague-mastiff,set4,9,42,14,74,42,6.524,False,p13,9787.0
vague-mastiff,set4,10,187,73,243,187,4.823,False,p13,9787.0
vague-mastiff,set4,11,48,4,194,4,3.964,False,p13,9787.0
vague-mastiff,set4,12,79,7,91,79,6.006,False,p13,9787.0
vague-mastiff,set4,13,195,58,27,27,3.569,False,p13,9787.0
vague-mastiff,set4,14,182,129,213,129,12.283,False,p13,9787.0
vague-mastiff,set4,15,186,178,0,178,3.693,False,p13,9787.0
vague-mastiff,set4,16,108,138,148,108,7.65,False,p13,9787.0
vague-mastiff,set4,17,192,176,171,192,6.548,False,p13,9787.0
vague-mastiff,set4,18,161,225,67,161,5.184,False,p13,9787.0
vague-mastiff,set4,19,130,179,114,130,3.472,False,p13,9787.0
vague-mastiff,set4,20,156,78,163,156,20.046,False,p13,9787.0
vague-mastiff,set5,0,56,138,38,56,3.25,False,p13,9787.0
vague-mastiff,set5,1,204,211,33,33,36.926,False,p13,9787.0
vague-mastiff,set5,2,90,171,115,171,8.739,False,p13,9787.0
vague-mastiff,set5,3,140,148,73,140,4.173,False,p13,9787.0
vague-mastiff,set5,4,143,211,127,143,31.206,False,p13,9787.0
vague-mastiff,set5,5,222,68,144,68,5.904,False,p13,9787.0
vague-mastiff,set5,6,238,63,78,63,3.792,False,p13,9787.0
vague-mastiff,set5,7,168,79,82,168,3.649,False,p13,9787.0
vague-mastiff,set5,8,25,58,2,25,3.372,False,p13,9787.0
vague-mastiff,set5,9,145,164,140,164,3.609,False,p13,9787.0
vague-mastiff,set5,10,14,2,195,14,3.168,False,p13,9787.0
vague-mastiff,set5,11,92,226,120,92,4.612,False,p13,9787.0
vague-mastiff,set5,12,177,173,10,173,8.66,False,p13,9787.0
vague-mastiff,set5,13,214,246,100,246,3.815,False,p13,9787.0
vague-mastiff,set5,14,156,111,52,156,18.786,False,p13,9787.0
vague-mastiff,set5,15,25,25,127,127,18.141,False,p13,9787.0
vague-mastiff,set5,16,96,195,98,96,36.99,False,p13,9787.0
vague-mastiff,set5,17,174,223,146,223,4.585,False,p13,9787.0
vague-mastiff,set5,18,166,209,118,166,3.182,False,p13,9787.0
vague-mastiff,set5,19,180,11,133,133,3.114,False,p13,9787.0
vague-mastiff,set5,20,127,184,63,184,3.581,False,p13,9787.0
vague-mastiff,set6,0,87,97,65,97,3.762,False,p13,9787.0
vague-mastiff,set6,1,200,106,66,106,3.632,False,p13,9787.0
vague-mastiff,set6,2,235,121,102,235,2.898,False,p13,9787.0
vague-mastiff,set6,3,12,103,21,103,5.216,False,p13,9787.0
vague-mastiff,set6,4,168,199,193,168,4.563,False,p13,9787.0
vague-mastiff,set6,5,185,71,197,71,3.792,False,p13,9787.0
vague-mastiff,set6,6,44,229,220,220,4.756,False,p13,9787.0
vague-mastiff,set6,7,4,158,208,208,6.296,False,p13,9787.0
vague-mastiff,set6,8,173,193,84,84,3.484,False,p13,9787.0
vague-mastiff,set6,9,96,167,174,96,3.217,False,p13,9787.0
vague-mastiff,set6,10,234,196,208,208,3.693,False,p13,9787.0
vague-mastiff,set6,11,4,4,236,236,2.709,False,p13,9787.0
vague-mastiff,set6,12,26,24,243,243,5.28,False,p13,9787.0
vague-mastiff,set6,13,121,173,236,121,3.029,False,p13,9787.0
vague-mastiff,set6,14,112,110,220,112,3.322,False,p13,9787.0
vague-mastiff,set6,15,157,88,97,88,11.126,False,p13,9787.0
vague-mastiff,set6,16,94,156,60,60,5.036,False,p13,9787.0
vague-mastiff,set6,17,201,17,153,153,7.379,False,p13,9787.0
vague-mastiff,set6,18,90,72,226,226,4.699,False,p13,9787.0
vague-mastiff,set6,19,245,164,29,164,3.586,False,p13,9787.0
vague-mastiff,set6,20,27,222,247,247,6.195,False,p13,9787.0
vague-mastiff,set7,0,90,163,164,164,4.565,False,p13,9787.0
vague-mastiff,set7,1,141,98,35,35,12.265,False,p13,9787.0
vague-mastiff,set7,2,198,138,2,2,22.617,False,p13,9787.0
vague-mastiff,set7,3,198,99,158,158,3.588,False,p13,9787.0
vague-mastiff,set7,4,219,112,138,112,14.616,False,p13,9787.0
vague-mastiff,set7,5,96,96,2,2,2.885,False,p13,9787.0
vague-mastiff,set7,6,61,26,62,62,15.746,False,p13,9787.0
vague-mastiff,set7,7,135,15,156,135,3.198,False,p13,9787.0
vague-mastiff,set7,8,195,37,0,37,32.499,False,p13,9787.0
